 00009.766, 02024.00
 00005.371, 01998.00
-00009.766, 01996.00
 00009.277, 01997.00
 00011.230, 02010.00
 00008.301, 01997.00
 00007.812, 01996.00
 00005.859, 02025.00
 00018.066, 02010.00
 00006.348, 02001.00
 00002.930, 02024.00
 00007.324, 01996.00
 00003.418, 02023.00
 00015.625, 02012.00
 00003.418, 01995.00
-00002.441, 02024.00
 00008.789, 02024.00
 00015.625, 02013.00
 00002.441, 01997.00
 00007.812, 01996.00
 00005.371, 02023.00
 00000.000, 02002.00
 00010.254, 01987.00
 00014.648, 01988.00
 00013.184, 01987.00
 00010.742, 01989.00
 00006.348, 01998.00
 00001.465, 02025.00
 00015.625, 01986.00
 00003.906, 01996.00
 00013.184, 01985.00
 00009.766, 02003.00
 00007.324, 01994.00
 00007.324, 02023.00
 00001.465, 02025.00
 00018.066, 01984.00
 00001.953, 02001.00
 00011.719, 01986.00
 00014.648, 01989.00
 00010.742, 01988.00
 00025.391, 01987.00
 00007.812, 01999.00
 00010.254, 02013.00
 00006.836, 01999.00
 00005.371, 01996.00
 00005.371, 02024.00
-00000.977, 02021.00
 00005.371, 01996.00
 00001.465, 02025.00
 00010.254, 02014.00
 00006.348, 02001.00
 00005.859, 02024.00
 00018.066, 02012.00
 00021.973, 01991.00
 00002.930, 01996.00
 00018.066, 01983.00
 00016.113, 01992.00
 00007.324, 01997.00
 00014.648, 01986.00
-00004.395, 01999.00
 00000.977, 02022.00
 00005.371, 01996.00
 00006.348, 02023.00
 00003.906, 01993.00
-00007.324, 01998.00
 00012.695, 02013.00
 00009.766, 01999.00
-00000.977, 02021.00
 00008.301, 01995.00
 00000.000, 01976.00
 00003.418, 01997.00
 00000.488, 02022.00
-00003.906, 01997.00
 00013.672, 01987.00
-00006.348, 02000.00
 00018.555, 01984.00
 00002.930, 01997.00
 00004.883, 01998.00
 00014.648, 02015.00
 00015.625, 01988.00
 00009.277, 02000.00
 00018.066, 01985.00
 00012.207, 01990.00
 00010.742, 01993.00
 00000.000, 01976.00
 00011.230, 01987.00
-00008.301, 01999.00
 00023.437, 01985.00
 00006.348, 02000.00
 00009.277, 01998.00
 00022.461, 01985.00
 00013.184, 01986.00
 00020.508, 01986.00
 00020.020, 01988.00
 00000.488, 02000.00
 00026.855, 01987.00
 00018.555, 01989.00
 00023.437, 01990.00
 00016.602, 01985.00
 00017.090, 01987.00
 00013.672, 01991.00
 00006.348, 01999.00
 00011.719, 02015.00
 00013.672, 01990.00
 00019.043, 01988.00
 00000.000, 01980.00
-00001.953, 01997.00
-00000.488, 02023.00
-00002.441, 01995.00
 00005.859, 02025.00
 00003.418, 01996.00
 00007.324, 01996.00
 00007.324, 01998.00
 00012.207, 01982.00
 00008.301, 01998.00
 00015.137, 01985.00
 00012.207, 01987.00
 00007.812, 02003.00
-00010.742, 02012.00
-00003.906, 01995.00
 00003.418, 01995.00
 00006.348, 01996.00
-00007.812, 02024.00
 00005.859, 01996.00
 00010.742, 02014.00
 00008.789, 01999.00
-00006.836, 01997.00
 00014.160, 02010.00
 00010.254, 01993.00
 00005.859, 01999.00
 00004.883, 02024.00
 00001.465, 01996.00
 00000.000, 02002.00
 00006.348, 01999.00
 00009.277, 02026.00
 00011.719, 01986.00
-00001.465, 01998.00
-00001.465, 02025.00
 00016.113, 02013.00
 00001.465, 02000.00
 00005.371, 02022.00
 00016.602, 01984.00
 00009.277, 02003.00
-00010.254, 02014.00
-00002.441, 01998.00
 00002.930, 01995.00
 00014.160, 01983.00
 00013.672, 01992.00
 00020.996, 01988.00
 00014.648, 01988.00
-00002.441, 01998.00
-00002.441, 02024.00
-00000.488, 02022.00
-00001.465, 02000.00
 00009.277, 02024.00
 00004.883, 02024.00
 00013.672, 02013.00
 00015.625, 01991.00
 00013.672, 01988.00
 00024.414, 01989.00
 00007.324, 01999.00
 00015.625, 02015.00
 00005.859, 01998.00
 00009.766, 02025.00
